Unnamed: 0,index,text,ratio
20,20,"'В этот период открылась дверь, и Вощев заметил ночью работавшего косаря с чайником для группы рабочих: вода закипела на плите, которую растопили во дворе общежития; период сна завершился, настала пора завтракать перед началом трудового дня… Деревянные сельские часы висели на стене и исправно работали благодаря силе тяжести маятника; механизм часов украшал рисунок цветка, предназначенный успокаивать любого человека, смотрящего на них. Рабочие расположились вдоль длинного стола, косарь, исполнявший обязанности повара в общежитии, разрезал хлеб и раздал каждому по кусочку, дополнительно дав каждому небольшой кусок вчерашнего холодного мяса. Рабочие приступили к еде серьёзно, воспринимая поступающую еду как необходимое действие, не испытывая удовольствия от приема пищи. Несмотря на осознание смысла жизни, что является условием абсолютного счастья, их лица выглядели мрачными и истощёнными, вместо удовлетворения жизнью они испытывали утомление. Вощев смотрел на этих печальных людей, способных сдержанно помнить об истине, и испытывал слабую надежду и страх потери; он уже чувствовал удовлетворение даже тем фактом, что правда существует в сознании ближайшего к нему человека, недавно говорившего с ним, следовательно, достаточно находиться рядом с таким человеком, чтобы обрести выносливость и работоспособность.'",28.0
21,21,"'Машинист-наставник наблюдал, как Захар Павлович аккуратно очищал топки локомотивов, бережно обрабатывая металлическую кожуру и доводя поверхности до идеальной чистоты. Однако никогда не хвалил его. Наставник понимал, что работа машин зависит больше от внутренних свойств материалов и законов физики, нежели от знаний и мастерства человека; участие человека минимально. Природные ресурсы, энергия и материалы позволяют людям достигать успеха, несмотря на отсутствие значительных усилий. Даже неумелый работник способен зажечь огонь в топке, после чего двигатель заработает самостоятельно, а рабочий будет лишь пассивным наблюдателем. В случае дальнейшего упрощения эксплуатации техники люди потеряют ценность вследствие ненадёжности достигнутых результатов и станут бесполезны подобно коррозии металлов. Машинам же предстоит заменить людей и получить свободу в работе. Тем не менее наставник критиковал Захара Павловича реже остальных машинистов, поскольку последний использовал инструменты осторожно, не проявлял грубости и небрежности во время работы на локомотиве.'",31.0
22,22,"'Городок Федор-Кузьмичск расположен на семи холмах, окруженный обширными полями и неизведанными землями. Севернее простираются густые леса, забитые валежником — ветви деревьев переплетаются так тугими узлами, что проходишь мимо — кустарники цепляются за одежду, как старые друзья. По легенде, там обитает существо, называемое кысь: она сидит на ветвях и издает странные звуки: кы-ысь! кы-ысь! Встречать её невозможно — внезапно атакует человека сзади, ломая позвоночник и разрывая кровеносный сосуд. Так человек теряет рассудок. После возвращения он уже не является прежним — взгляд его становится бессмысленным, он двигается беспорядочно, как сомнамбул. Родственники приводят таких людей домой и иногда устраивают забавные имитации приема пищи: ставят перед ними пустые тарелки и ложки; потерпевший совершает механические движения, якобы принимая пищу. Самостоятельно больной человек не способен заботиться о себе или соблюдать гигиену, нуждаясь в постоянном уходе. Некоторые заботливые супруги или родители отводят его в специальное помещение; если же ухода нет, он умирает от разрыва мочевого пузыря. Так действует кысь.'",28.0
23,23,"'Вы мне симпатичны, Александра Эрнестовна, особенно на одной фотографии, где вы так излучаете красоту в контуре лица, и на другой, где голова откинута назад, улыбка открывает безупречные зубы. Еще одна фотография заставляет меня задуматься: ваша рука нежно поглаживает затылок, кружевные украшения притихли на локте, словно сознавая свое место в прошедшей эпохе. Ваши жизни прошлое не прошло незамеченным – быстрое закатывающееся солнце юности, поклонники умершие по очереди и супруги, последовательно следовавшие за предыдущими. Я буду приходить к вам регулярно, привозить молоко и морковь – витаминные эликсиры для зрения. Пожалуйста, открывайте старые альбомы из темно-коричневого бархата, чтобы вспомнить о милых гимназистках, мужчине с бородой и усами, улыбающемуся смелому Ивану Николаевичу. Александра Эрнестовна, нет ничего страшного – человек на фотографии вас не видит. Не беспокойтесь! Принять решение было нужно раньше. Вы уже приняли его давно. Возьмите фотографию Ивана Николаевича – она плоская, прохладная и слегка блестящая. Края обложки покрыты тонким слоем золота, бумага пожелтела от времени. Слушайте меня внимательно: она приняла решение ехать, и теперь точно отправляется туда – не колеблется окончательно, встречайте ее там!'",27.0
24,24,"'Он упал лицом в траву, которая превратилась в пыль под его щекой, и скривился от раздражения, потому что оказался неудачливым. Лежал неподвижно, рассчитывая, что опасность минует сама собой, хотя осознавал неизбежность неудачи. Жара нагрела его тело до предела, пот струился в глазах, и лишь после этого Рэдрик громко предупредил Арчибальда: «Не двигайся! Терпи!» Сам тоже терпеливо ожидал дальнейшего развития событий. Возможно, ситуация разрешилась бы относительно удачно, без существенных последствий, однако первым сдался Арчибальд. Вероятно, он либо не услышал предупреждения Рэдрика, либо настолько испугался, что позабыл наставления и правила поведения, либо внезапно ощутил ещё большую боль, нежели Рэдрик. В результате он потерял способность контролировать себя и необдуманно бросился вперёд, пригнувшись и издав нечленораздельный звук, движимый примитивным инстинктом самосохранения — назад, хотя именно там находиться было крайне опасно. Рэдрику удалось быстро подняться и схватить его за ногу двумя руками, вследствие чего Арчибальд всей массой тела ударился о поверхность земли, поднял облако пыли, вскрикнул странным высоким голосом и резко пнул Рэдрика другой ногой прямо в лицо, начал беспорядочно извиваться и брыкаться. Несмотря на мучительную боль, Рэдрик накрыл его своим телом, прижавшись обожжённым лицом к кожаному материалу одежды, пытаясь физически подавить сопротивление противника, удерживая рукой дергающуюся голову и хаотично бил ногами и коленями по земле, телу и конечностям Арчибальда. Нечётко различая звуки дыхания и слабого стенания снизу, Рэдрик бессвязно произнёс сквозь сдавленное дыхание: «Тихо лежать, негодяй, иначе убью...», ощущая сверху давление множества горячих углей, воспламенявших одежду, треск кожи на поверхности конечностей и туловища, пузырящейся и разрывающейся от жара. Уложив своё лицо в серую пыль, судорожно придавливая грудь к голове другого человека, он больше не мог сдерживать эмоции и издал громкий протяжный крик.'",25.0
25,25,"'Хотел бы я знать окончательный исход всего происходящего. Десять лет назад я был непоколебим в своих убеждениях. Должна была существовать безвыходная граница — полоса протяженностью пятьдесят километров, где находились лишь учёные и военные. Опасная область на поверхности моей планеты должна была быть надежно запечатана. Следовало предположить, что большинство разделяло мою точку зрения. Звучали выступления и обсуждались законопроекты для защиты людей. Теперь невозможно вспомнить, каким образом прежняя твердость уверенности внезапно исчезла. По сути, одна позиция верна, но и другая также справедлива. Вероятно, процесс начался с того момента, когда сталкеры впервые принесли из опасной зоны необычные предметы — батареи. Выяснилось, что данная территория представляла собой не угрозу, а кладезь ценных ресурсов. Сейчас уже никто точно не осознает природу этой области. Люди используют ресурсы постепенно. Десять лет прошло в исследованиях и потраченных суммах — однако эффективная система добычи пока не создана. Каждый человек ведёт собственную небольшую коммерческую деятельность, а учёные авторитетно заявляют: учитывая определённые аспекты, следует принять одну позицию, одновременно признавая обоснованность противоположной точки зрения, потому что конкретный объект после воздействия рентгеновского излучения под заданным углом испускает квазитепловые электроны. Это не важно. Всё равно я не смогу дожить до завершения ситуации.'",28.0
26,26,"'С самого утра возникло невеселое обстоятельство: интернет перестал работать. Зевая и тяжело приподнимаясь, Матвей возвратился к компьютерному креслу и коснулся клавиш почти случайно, разочарованно обнаружив: соединение отсутствует. Позвонив своему провайдеру, он услышал следующее ответное сообщение: – На магистральной линии связи произошла авария. Вероятно, ремонт будет завершен к завтрашнему дню. Матвей с унылым видом вглядывался в экран компьютера, стараясь осознать масштаб проблемы: без интернета целых двадцать четыре часа! Это было невыносимо! Впереди предстояло четыре свободных часа перед началом школы. За это время он мог бы присоединиться к друзьям в онлайн-игре или погрузиться в любимый мир Minecraft. Конечно, мобильный телефон имел доступ к интернету, но качество было неважным – слишком медленно и тускло. Для полноценной игры требовалось живое окружение с высоким качеством графики и звука. Матвей отправился в кухню, устроившись на стуле возле барной стойки, положил руки на лицо и тяжело вздохнул. День уже был испорчен. Его мать, напротив, энергично сновала по кухне – между холодильником, столом, плитой и кофеваркой, словно невидимая сила притягивала её от одного предмета к другому. Матвей наблюдал за этими движениями с раздражением: – Мне нужен сок и тост, – пробормотал он хмуро. Быстро обняв сына, мать произнесла: – Доброе утро, мой сердитый мальчик! Матвей резко повернулся, демонстрируя недовольство. Почему она постоянно проявляет эту чрезмерную заботу? Он прекрасно осведомлен о своих чувствах.'",27.0
27,27,"'Открыв дверь салона, Лена, как подкошенная, замерла у входа. Видение студентки Марины в рабочем халате словно ударом током прошибло ее. Ей почудилось, что ноги стали пухлыми и вялыми. Опять она ошиблась: жила по графику пятницы, а все прочие считали, что сегодня среда. Из-за этой ошибка Лена лишилась работы на весь день и заработка. Видите ли, уборка в салоне осуществлялась Мариной, а Лена выполняла эту работу по вторникам и пятницам.'",20.0
28,28,"'Артем медленно встал с места около костра, перекручивая оружие со спины на грудь, и направился в темноту. Остановившись у границы освещённого круга, он громко щёлкнул затвором автомата и хрипло прокричал: '",25.0
29,29,"'На трёхъярусном кольце Москва дышала своим днём, миллионы машин медленно катили по асфальту, освещённому солнцем, и пыль от колёс повисла в воздухе, словно тонкая шуба. Люди выходили из подземного перехода, наполняя город жизненной энергией. Илья чувствовал, что засуха столицы не унимается семь лет и мечтал о соприкосновении с ним, как с любимой книгой. — Мне нужно добраться до Лобни, — произнёс он решительно. Сильно изменился внешний вид электричек. Раньше они были грязными, полупустыми и обитаемы только космическими окнами, а теперь появились чистые белоснежные составы с жёлтыми полосами вдоль бортов, внутри которых удобно расположились отдельные кресла для пассажиров. Люди стали вести себя более изящно и аккуратно, благодаря новым поездам. — Ты не хочешь пойти со мной посмотреть ледовое представление с участием Навки? — спросила одна женщина другую. — В прошлый раз мне понравилось, зрелище потрясающее. — Возможно, и пошла бы, ведь сама Навка вышла замуж за этого человека с усами, помощника президента Путина. Мужчина симпатичный, внушительный, эффектный, — ответила другая женщина, выглядевшая значительно старше первой и накрасившаяся поверх утомлённого лица. — Нет уж, — возразила первая собеседница, — она могла найти кого-нибудь лучше. Мне больше нравится Сергей Лавров. Лавров замечательный человек. Я бы предпочла отправиться куда-либо именно с ним. Лавров гораздо решительнее вашего усатого. Илья прислушивался к разговору, но не мог разобраться в сути беседы. Электричка задерживалась, и у него возникло чувство голода, как будто желудок пустовал и неприятно ныл. Покупать чебуреки возле вокзала он отказался, поскольку стоимость продуктов здесь была завышена относительно той суммы, которую ему предоставляли для транспортных расходов. Зачем тратить деньги на перекус, если вскоре он сможет съесть горячие домашние щи матери? Ему страстно захотелось отведать эти щи трёхдневной давности, добавив немного сметаны сверху, измельчив сухарик хлеба прямо в тарелку, как делал в детстве после примера своего деда. Затем размочить кусочки хлебной корочки в супе, но оставить их слегка твёрдыми, вдохнуть аромат блюда и осторожно положить горячую ложку в рот.'",24.0
30,30,"'Кот с тонкой ловкостью спрыгнул со стула, словно ветер ускользает от берега. Алексей Кириллович поставил чашку на стол, застеленный густым ковром бумаг, обрёл кресло и разложил перед собой стопку печатных страниц: — Да... вот оно... верно... точно! Определим операцию умножения согласно таблице номер три... нейтральный элемент относительно... но, дорогой друг, это абсолютно совпадает с работой Юрковского. Безусловно, поскольку поле упорядоченно, множество базисов можно разделить на две части — зачем же он вновь раскрывает общеизвестные сведения? Далее. Подобная матрица задаёт преобразование одного n-мерного пространства в другое. Что дальше? Эта информация давно известна, просто утверждение о разложении матрицы! Шутник. Алексей Кириллович открыл ящик стола и взял ломтик хлеба, салфеткой покрытый, продолжая читать листы, отделяя небольшие куски, периодически запивая их чаем: — Продолжим... так... итак... произведение матрицы на число распределительно относительно операции сложения чисел... понятно... дальше... уже знакомо... где именно рассматривается тема линейной комбинации?... так... обозначение Кронекера равно нулю тогда, когда совокупность квадратных матриц формирует алгебраическую систему относительно операций суммирования и умножения... но какое это имеет отношение к делу? Где представлены два тензорных пространства? Ведь они идентичны. Частицы хлеба падали ему на ноги, крошились на полу. Кот устроился на диване, уложив голову между передних лап: — Как возможно классифицировать тензорные величины? Эти объекты принадлежат внешней структуре, глупец... следовательно... почему стоит анализировать билинейную конструкцию? Шутник! Необходимо выяснить характеристики левого тензорного поля, а не характеристику полиномиального выражения... сейчас посмотрим... так... теперь яснее... интересно! Это противоречит принципам евклидова пространства! Очень смешно! Удивительная вещь: полярная запись базовой полиномиальной функции именуется скалярным рассеиванием! Ха-ха-ха! Совершенно бессмысленно и никак не связано!'",25.0
31,31,"'Из группы выходит участник боя: кряжистый работник скотного двора, широкое лицо. Сбрасывает верхнюю одежду, надевает перчатки, вытирает нос. Мы ожидали такой поворот событий, потому Погода Сиволай снимает свой черный кафтан, освобождается от шапки с меховой отделкой, расстегивает парчовое верхнее платье, слегка двигает мускулистую руку, обернутую красной тканью, подмигивает мне и выходит вперёд. В боях кулачных Погода значительно превосходит противника. Рост небольшой, однако плечи широкие, костяк крепкий, ловок и проворен. Ударить по лицу Погоды непросто. Зато получить удар от него легко.'",25.0
32,32,"'Привет, Алёна, моя взрослая дочь. Жизнь — это ощущение любви, без которого она теряет смысл. Но почему мне пришлось столкнуться с такими испытаниями? Ведь я была полна материнской любви к своей дочери! Очень сильно любила Андрея тоже! Впрочем, сейчас моя жизнь окончена, несмотря на то что я выглядываю моложе, чем женщины моего возраста. Однажды незнакомый мужчина принял меня за молодую девушку сзади и спросил: «Девушка, извините, скажите, пожалуйста, как пройти туда-то?» Он был грязным, вспотел, и выглядел дружелюбно, говоря, что гостиницы уже забиты. Мы с вами знакомы! Хотим бесплатно остановиться здесь за пол-килограмма гранатов. И еще попросят небольшие дополнительные услуги: кипятить чай, стирать постельное белье и запирать дверь, чтобы их не беспокоили просьбами. Все сразу ясно в моей голове, как будто я шахматистка или композитор. Я поэт. Некоторые называют меня поэтессой, но зовут себя и другие авторы с похожими именами: одна — Анна Андреевна, другая — Анна Андриановна. Во время редких выступлений прошу называть меня именно так: поэт Анна — далее фамилию моего мужа. Дети внимательно слушают мои выступления. Мне известно отношение детей к взрослым. Мой сын Тимофей сопровождает меня повсюду, сидит рядом со сценой, никогда не в зрительском зале. Иногда у него проявляется нервный тик. Я улыбаюсь и нежно поглаживаю голову Тима, произнося фразу из известного детского произведения: «Мы с Тамарой ходим парой». Однако некоторые глупые организаторы воспринимают это серьёзно и предлагают: «Пусть Тамара посмотрит выступление из зала», не понимая, что это строка из стиха Агнии Барто.'",28.0
33,33,"'Это было давно, в те времена, когда я родила двоих детей подряд за два года. Тогда я была еще молодой женщиной, двадцати девяти лет, с короткой стрижкой и худощавым телом — просто как мальчишка. Мне довелось участвовать в археологической экспедиции, где мы совершали множество безрассудств, будто в поисках новых горизонтов. Незнакомство было первоначальным камнем, на котором мы ступили — я с ребенком рассматривала ржавый осколок, а он, не скрывая любопытства, спросил: «Мальчики, что вы здесь делаете?» В его голосе звучало нечто непривычное и странное. Это было началом нашего путешествия, которое продолжалось и днем, и ночью — когда я писала стихи после завершения педагогического института и уволилась из газеты, где была журналисткой, за роман с женатым мужчиной-художником. Я мечтала воспитать детей от него, но судьба решила по-другому — так я стала женой художника и матерью двух маленьких ангелов: Андрея и Алёны. Жена художника быстро пришла в гнев, сообщив об этом главному редактору; вскоре после этого она получила трехкомнатную квартиру — раньше они жили вместе с матерью мужа в одной комнате, а я предоставила свое пространство любовнику, несмотря на протесты матери. Потеряв работу, я отправилась добровольцем в экспедицию, которая и стала причиной моих детей — Андрея и Алёны, которые теперь снова живут в одной комнате с матерью. Мы некоторое время осознавали нашу ситуацию, пока мой муж переживал болезненный процесс развода в Куйбышеве; его жена приехала посмотреть на беременную меня — точнее, стояла у двери, когда он открыл ее и увидел жену с подростком-пятнадцатилетним сыном. Она хотела обсудить важный вопрос.'",27.0
34,34,"'Наступление протянулось третий день, и начало его было неопределенным. В течение всего дня передний край наполнялся звуками стрельбы, наши колонны периодически останавливались, направляя во всех направлениях разведывательные группы. Поэтому мы испытывали особую радость, когда увидели пехотинцев, вышедших из леса, которых не видели уже несколько суток. Выяснилось, что двигаясь с северного направления, наша группа объединилась с подразделениями, наступающими с южного направления. Бесконечные отряды пехотинцев последовательно подходили друг за другом и вскоре исчезали между небольшими лесочками и возвышенностями. Их появление свидетельствовало о завершении преследования врага, поскольку противник прекратил отступление и готовился вступить в сражение.\n\nНаша разведывательная группа должна была выяснить маршрут продвижения одного из подразделений пехоты и обеспечить защиту его фланга. Во время выполнения задания мы столкнулись с кавалерийским патрулем, получившим аналогичное задание. У офицера-драгуна был разорван сапог — результат попадания вражеской копья днем ранее, однако он получил лишь незначительное ранение, тогда как погибло около восьми немецких солдат. Быстро определив местоположение неприятеля после нескольких пробных маневров и последующего обстрела, мы спокойно двинулись дальше, размышляя о предстоящей еде: картофеле и чае.\n\nОднако, едва мы покинули лесной массив и дозорный взобрался на возвышение, прозвучал выстрел с противоположной стороны возвышенности. Вернувшись обратно в лес, мы заметили полную тишину. Когда дозорный снова появился над гребнем, последовал еще один выстрел, и на этот раз пуля задела ухо лошади. Спешившись, мы расположились на краю леса и начали наблюдение. Постепенно с вершины соседнего холма появилась немецкая военная каска, затем фигура всадника, которого я смог подробно рассмотреть в бинокль благодаря характерному светлому цвету его усов. Солдаты шепотом произносили: «Вот он, вот он». Однако офицер решил дождаться появления большего числа врагов, считая бессмысленным вести огонь по одиночному солдату. Мы держали цель на мушке, внимательно изучая ее в оптическом приборе и рассуждая о социальном статусе наблюдаемого человека.'",29.0
35,35,"'Одесса, как странное чудо для северного пришельца, напоминает город, пережитый русской рукой после иностранной реконструкции. В кафе собираются галантные продавцы, которые разговаривают о товарах и делах. По Дерибасовской прогуливаются люди, дыша ароматами парижского Сен-Мишеля. Одесский диалект словно живой язык, говорящий о вере в ловкость и успех любыми путями — его звучание заставляет чувствовать себя частью необычного мира. В типографии, где печатали карточки, обнаружил анонимное стихотворение Сергея Городецкого: строка была изменена, но несмотря на это, оно звучало как собственное творение начинающего поэта. Управляющий сказал, что поэт выдавал произведение за свое из чувства самовыражения и любви к литературе. Это лишь одна сторона Одессы: там нет только бескомпромиссно честных людей; будущее принадлежит небольшим активным группам, которые проявляются в местах, таких как Порт-Саид и Смирна. Мы отправились на корабле Добровольного флота '",28.0
36,36,"'Я доверяю тем людям, которые представляют меня иначе, нежели я привыкла видеть, и вот почему я так доверяю. Во-первых, я могла лишь наблюдать один аспект его личности (лучший) – как посторонняя двадцатилетняя женщина иностранного происхождения; кроме того, значительное изменение в нем я лично отметила, когда мы встретились снова в 1911 году. Его внешность стала мрачнее и истощеннее, словно он пережил целую войну внутри себя.'",25.0
37,37,"'Вид города ошеломил меня, и я приступила к написанию рассказа об этой встрече. В ту же пору зародились «Три сирени» и «В гостях у смерти». Печатать истории казалось мне загадочным и увлекательным занятием. Упоение поэзий я чувствовала врождённо, а проза для меня оставалась закрытым миром. Мой первоначальный опыт писательства был тепло принятым окружающими, хотя мне было не до эмоций. Я пригласила Зощенко осмотреть мою работу. Он настоятельно советовал укоротить некоторые отрезки и одобрил остальное. Это принесло мне удовлетворение. После ареста сына я уничтожила этот текст вместе с другими документами из архива, надеясь на лучшее. Моя любовь к переводам зародилась ещё в юности, и после войны я приступила к работе над множеством произведений. Этот интерес продолжает меня увлекать до сих пор. В 1962 году я окончательно закончила поэму «Поэма без героя», которую трудилась двадцать два года. Весной прошлого года, незадолго перед празднованием Данте, я опять услышала итальянский язык в Риме и на Сицилии. Весной 1965 года я отправилась в Великобританию, родину Шекспира: наблюдала английское небо и берег Атлантики, встречалась с давними знакомыми и завязывала новые связи, возвращаясь ещё раз во Францию. Я продолжала сочинять стихи, через которые испытывала своё присутствие в истории и новом жизненном этапе своего народа. Затрагивая ритмы выдающихся исторических событий моей страны, я была рада жить в такой эпохе и свидетельствовать о уникальных происшествиях.'",25.0
38,38,"'Парень только так подумал, а девушка уже обернулась. Её взгляд весело блестит, улыбается широко и полушутливо произносит: «Степан Петрович, смотришь на меня как ворона на яблоко? За такое удовольствие приходится платить — подойди поближе. Давай поговорим немного.» Парень испугался, конечно, но держит себя уверенно. Хотя девушка и загадочная, сильная, она всего лишь женщина. А парню неловко проявлять робость перед девушкой. Поэтому он отвечает: «Нет времени общаться. Мы проснулись позже положенного, теперь идём искать нужную траву.» Девушка снова рассмеялась и говорит: «Перестань притворяться! Я серьезно говорю — подойди сюда. Есть важное дело.» Парень понимает, что другого выхода нет. Подходит к девушке, та жестом просит обойти камень со стороны. Обогнув его, он видит огромное количество ящериц разной окраски: зелёные, голубые с оттенком синевы, напоминающие глину или песчинки с золотистыми пятнами. Есть прозрачные, как стекло или слюдяные пластинки, тусклые, похожие на увядшую траву, а ещё такие, у которых красивый рисунок. Девушка продолжает смеяться: «Будь осторожен, чтобы не раздавить моих маленьких помощников, Степан Петрович. Ты такой крупный и тяжёлый, а они совсем маленькие.» Затем она хлопает ладонями, и ящерицы мгновенно разбегаются, освободив проход. Парень подходит ближе, останавливается, а девушка снова захлопывает руки и говорит всё еще смеясь: «Теперь тебе негде сделать шаг. Уничтожишь моего помощника — неприятности будут.»}'",23.0
