Unnamed: 0,index,text,ratio
15,15,"'В этой повести отсутствуют саванны идеальных героев, абсолютные злодеи прикрываются лишь масками добродетели... Здесь нет ни ангельских персонажей, ни демонических. Искренние люди в реальной жизни таковы, как облака - скрыты, но всегда на виду. Около десяти лет я проникаю в души...\n\nОдин критик заметил мне: \n- В твоих персонажах преобладает аморальность. Если человек совершает плохое, то сюжет должен его либо увлечь в пучину вины, либо наказать... Но у тебя поступки кажутся естественными, как природные явления зимы или весны.\n- Почему ты считаешь всех моих персонажей плохими людьми? - спросил я. - Приведите пример такого поступка.\nКритик бросал мне взгляд, как бы разговаривая с человеком, запертым в клетке, оправдывающим своё поведение...\n\nУже долгое время я не делю людей на добрых и злых. Более того, я сомневаюсь, что каждое преступление обязательно вызывает чувство вины, а каждый героический поступок приносит счастье. Человек - это именно таким, каким он воспринимает самого себя. Его сильные стороны и недостатки раскрываются в жизни... '",23.0
16,16,"'Описывают Благодатное как ничем не примечательное: известный бородинский дом обыденный, с даже ощутимым недостатком – одна сторона значительно переделана после пожара, а сад обычный, старый, тенистый – такие сады в России встречаются часто; поля просторные, лес хороший, тем не менее и это обычное явление. Жители жесткие: живут бедно, земли мало, ранее переселялись, потом возвращались обратно, а во время событий, хотя дом не был поджжен и лошадей не лишили зрения, как случилось у соседа Бессонова, ходили слухи о намерении сжечь дом, уничтожить имущество и захватить бородинские земли. Когда говорили об аномалиях Петра Николаевича, рассказывали о чём-то поверхненормальном, что стыдно повторить. В конечном счете всех просили избегать посещений Благодатного независимо от обстоятельств: место неблагоприятное. Заботливый доброжелатель рекомендовал Александре Павловне обратиться с жалобой к губернатору, но она категорически отказывалась выслушивать подобные предложения. По её мнению, слухи полностью безосновательны и поднимать этот вопрос лишь бы перенести вину на другого человека. К тому же обсуждения слабо текут сами по себе – ведь люди умнее, чем кажется в первый взгляд.'",32.0
17,17,"'Все дети были здоровы и непобедимы, несмотря на множество приключений, которые они смело поднимали над головой: поедая снег как солнце, ныряв в прохладные летощетки зимой, поглатывая огромных мух для заражения и избегания школы, а также поедая сухие грибочки покрытые плесенью, соблюдая старые рецепты бабушек — как лекарство от страха во время грозы. Они регулярно купались в расселинах. Все эти необычные действия никак не сказывались на их здоровье. Женя, однако, выделялся из толпы. После перенесенных Колей скарлатины и кори — заболеваний, которые сам он заразился, Женя заразился дифтеритом и временно потерял зрение. Спустя время его способность видеть вернулась, однако регулярно возникали сильные головные боли, ощущаемые преимущественно между брови и в области висков. Когда начиналась боль, Женя рыдал, будто страдая от непомерной тоски, почти непрерывно издавая звуки, похожие на стоны. По ночам спящий мальчик совершал странные действия: выходил на крыши зданий, передвигался по карнизам как безнадёжно увлечённый капитан, иногда доходя до краёв. В детстве, когда случались приступы, ребенка укладывали рядом с мощами святых, а в доме у Вареньки находился особый иконостас — бархатные варежки и шапочка, соприкасавшиеся с этими святыми останками, которыми протирали лицо мальчика. Иногда девочку Прасковью отправляли в Боголюбовский монастырь к священнику-отшельнику отцу Глебу молиться об избавлении от страданий, после чего наблюдалось некоторое облегчение состояния. У Жени взгляд часто выглядел печальным, он редко участвовал в драках, но если его разозлить, действовал решительно как бы начинающий бурю.'",13.0
18,18,"'До рождения Вавилена Татарского прошло многие исторические события, в том числе победа одного цвета над другим. В результате он принадлежал ко поколению, известному как «П». Когда ему объяснили, что будет копирайтером, он был бы шокирован до такой степени, что случайно пролил бы сок Певзи-кола на жаркий песок пляжа. Издавна дети мечтали стать пожарными или врачами, а понятие «дизайнер» воспринималось как загадочное заимствование, временно осевшее в русском языке до тех пор, пока ситуация не ухудшилась международными отношениями. В то время русский язык и каждый день были полны необычных событий и непонятных вещей. Например, имя «Вавилен», данное отцом Татарскому, казалось очень необычным. Оно было создано путем слияния фамилий писателя Василия Аксёнова и политического деятеля Владимира Ленина. Отец Татарского возможно представлял себя энтузиастом идей Ленина, осознававшим важность свободной любви благодаря произведениям Аксёнова, или эстетом и поклонником джаза, внезапно убеждающимся в неизбежности победы коммунистического строя после прослушивания длинной мелодии, исполненной на саксофоне. Исповедующие аналогичные идеи были не только родители Татарского: большинство советских людей того времени славились созданием жанра любительской песни и запуском в космос первого спутника Земли, символизировавшего собой несостоявшийся будущий. Сам Татарский чувствовал себя неуверенно из-за своего имени и предпочитал называться окружающим Владимиром. Позже он начал обманывать своих друзей в происхождении имени, говоря, что отец дал ему имя из-за увлечения восточными учениями и стремился указать на связь сына с городом Вавилоном, знания и мудрость которого он должен был перенять. Слияние же имен Аксёнов и Ленин произошло из-за заинтересованности отца философией, согласно которой считалось необходимым объединить противоположные идеи. Хотя эта версия звучала очень интересно, Татарский без труда обменял паспорт на имя Вавилен на новый документ с именем Владимир.'",37.0
19,19,"""На Тверском бульваре наступило зимнее пышье преображение - улицы увеселялись снежными лесами и ветровыми хорами, а воздух был заполнен дымкой горящих пепелищ. На лавочках сидели такие же пожилые женщины, неподвижно ожидающие; сверху, среди голых чёрных деревьев, лучок солнца проникал в морозный мир, как красное сердце в холодном теле. Однако настоящая зима была приходом тёмного мутного тумана, погружающего весь город в неопределённость и мрачную сомненье. Ветер дул сильнее обычного, как буря по льду, сносившая все на своем пути - ощущение страшной одиночести, когда ты один перед лицом стихии. Статуя Пушкина выглядела более грустной, чем обычно; вероятно из-за того, что на ней висел красный фартук с надписью: «Да здравствует первая годовщина революции». Слова 'революция' и 'годовщину' выглядели как будто сшиты из одиноких суглобов, в которых не было смысла и нет эмоций. А наступающие сумерки только усиливали это ощущение пустоты. Из-за плотной снежной завесы едва различимым оставался Страстной монастырь. Перед зданием монастыря находились две грузовые машины с открытыми кузовами, покрытые яркой красной тканью; рядом собралась группа людей, слышался голос выступающего человека, отдельные слова которого звучали неразборчиво, однако общий смысл речи легко воспринимался благодаря чёткому произношению звуков «р» в словах «пролетариат» и «террор». Рядом со мной прошли двое солдат, находящихся в состоянии алкогольного опьянения, за спиной каждого из них покачивались винтовки со штыком. Один из солдат задержал на мне пристальный взгляд, притормозил шаг и приготовился заговорить; к счастью, его товарищ потянул его за одежду, и они продолжили путь дальше.""",37.5
20,20,"'В этот период дверь открылась, и Вощев увидел косаря, работающего ночью с чайником для группы рабочих: вода закипела на колокольной плите, которую растопили во дворе общежития; ночной период отдыха закончился, пришло время утреннего завтрака перед началом трудового дня... Старые деревянные сельские часы висели на стене и непреклонно работали благодаря силе тяжести маятника; механизм часов был оберткой цветка, намеренного успокоить сердце любого человека, смотрящего на него. Рабочие сели themselves по бокам длинного стола, косарь, исполняющий обязанности повара в общежитии, разрезал хлеб и дал каждому кусок, дополнительно раздав небольшую кусочку вчерашнего холодного мяса. Рабочие приступили к еде серьёзно, воспринимая пищу как ненужное действие, не испытывая удовольствия от приема пищи. Несмотря на осознание смысла жизни, что является условием абсолютного счастья, их лица казались тусклыми и истощёнными, вместо удовлетворения жизнью они испытывали утомление. Вощев наблюдал за этими печальными людьми, способными сдерживать гордыню и строго помнить о правде, и чувствовал некоторую надежду и страх потери; он уже был доволен тем фактом, что правда существует в сознании близкого ему человека, недавно говорившего с ним. — Пойдем вместе поедим! — пригласили Вощева рабочие. Вощев поднялся и, ещё не уверенный окончательно в том, что окружающий мир существует, направился к столу, чувствуя неловкость и тревогу.'",32.86
21,21,"'Машинист-подмастерье внимательно наблюдал, как Захар Павлович умело чистит котлы локомотивов, делавшиеся руками его методичными и осторожными, но ни разу не хвалил его. Учитель понимал, что работа машин зависит больше от внутренних свойств материалов и физических законов, нежели от знаний или мастерства человека; участие человека минимально. Природные ресурсы, энергия и материалы позволяют людям достигать успеха, даже в случаях, когда усилия незначительны. Неквалифицированный работник способен зажигать огонь в котлах, после чего двигатель займет ход самостоятельно, а работник останется лишь свидетелем событий. В случае дальнейшего упрощения эксплуатации техники люди потеряют свою ценность из-за ненадёжности достигнутых результатов и станут бесполезны, как коррозия металлов. Локомотивам же предстоит заменить людей и получить свободу в работе. Тем не менее учитель критиковал Захара Павловича реже других машинистов, потому что последний работает осторожно и скромно, без грубости или небрежности. Однажды после долгой беседы с сослуживцем Захар-Подмастерье набрался смелости и спросил своего учителя: – Разрешите узнать ваше мнение: почему люди столь посредственны, а каждая машина обладает выдающимися характеристиками? На вопрос этот учитель отвечал напряженно, потому что считал свою привязанность к локомотивам исключительно личным чувством. Про себя учитель думал: «Вот ещё один неопытный работник появился... зачем ему нужно изучать технику?» Оба стояли рядом с локомотивом, двигатели которого разогревались для предстоящего ночного скорого рейса. Несколько минут учитель внимательно изучал машину, испытывая привычное удовольствие. Локомотив был величественным, горящим, внушающим ощущение гармонии и величия. У учителя возникло чувство восторга, которое побуждало к движению. Ворота депо открывались наружу, позволяя видеть летний вечерний пейзаж, ассоциировавшийся с наступлением будущего, возможностью вновь ощутить ветер и скорость на железнодорожных путях, испытать волнение ночью вместе с тихим равномерным шумом искусной машины. Учитель неозабощенно сжал кулаки, ощущая прилив жизненных сил, который напоминает юность и предвосхищение будущих достижений. Он перестал воспринимать Захара Павловича как неопытного работника и заговорил с ним, как со своим братом: – Работа помогла тебе приобрести опыт и знания. Но человек бесполезен... Дома лежит и ничего полезного не делает... А взгляни хотя бы на птиц...} '",31.25
22,22,"'В городе Федор-Кузьмичске, свирепых семи холмов царствующем, лежит край земли незнакомой и обширной, окруженный полями бескрайними и полей неисследованных. Леса густые лежат на севере, как заслон вертикальный от валежника, ветви деревьев переплетённые, мешают проходу людскому, кустарники цепляются за одежду, а ветви сбрасывают головные уборы. По старожильческим преданиям, здесь обитает мифическое существо называемое кысь. Оно сидит на ветках деревьев и издает странные звуки: кы-ысь! кы-ысь!, однако увидеть его невозможно. Когда человек попадается под атаку этого существа, оно захлебывает его в лобовой резонатор и разрывает важнейший кровеносный сосуд, приводя к утрате сознания человеком. Вернувшись домой, пострадавший больше не является тем самым человеком, его взгляд становится безразумным, он двигается хаотично, как сонный сон-в-жизни. Родственники приводят такого человека домой, иногда ради развлечения ставят перед ним пустую тарелку и вручают ложку, имитируя прием пищи; потерпевший совершает механические движения, якобы принимая пищу, хотя тарелки пусты, родственники смеются над этим зрелищем. Самостоятельно больной человек не способен ни заботиться о себе, ни соблюдать гигиену, нуждаясь в постоянном уходе. Некоторые заботливые супруги или родители отводят его в специальное помещение, а если уход отсутствует, он умирает от разрыва мочевого пузыря. Таким образом действует кысь. Иногда оно захлебывается и нападает на людей на западном пути. Хотя кажется, что там имеется едва заметная дорожка, похожая на тропинку, ведет прочь от города. Человек движется вперед, город постепенно исчезает из виду, легкие дуновения ветра приносят приятные ощущения, создается впечатление благополучия, но неожиданно возникает чувство растерянности: человек останавливается, задумываясь о цели своего путешествия, задается вопросом, зачем туда нужно идти, ведь он уже знаком с местностью впереди, и вряд ли там будет лучше. Возникает острое ощущение собственной беспомощности, тоски. Размышляя, человек вспоминает свою дом, возможно оплакивающую хозяйку, домашних куриц, тепло натопленной печи, уют домашней обстановки. Тоска усиливается, он чувствует себя потерянным и одиноким. Наконец, плевок заставляет его вернуться назад, иногда он даже бежит, испытывая облегчение при виде родных предметов издалека, и слезы текут непроизвольно. Действительно, настолько сильно, что капли катятся до самого подбородка.'",29.57
23,23,"'Та, Александра Эрнестовна, твои глаза имитируют расцветущую розу: смуглые контуры лица в одном кадре, голова отклоняется назад и улыбается, демонстрируя зубы прекрасной формы, еще одна фотография изображает твое раздраженное лицо, а рука твоя свисает на затылке так, что подвешивающиеся украшения неохотно склоняются от локтя. Я привлекается к обыденной жизнью тебя, прошедшей незамеченной и короткой юностью, покинувшими твою жизнь бывшими женихами и мужем, сменяющими друг друга как сезонные изменения. Я буду приносить тебе молоко и морковь, которые лечат глаза, и я прошу, чтобы ты распахнула старые альбомы из темно-коричневого бархата, чтобы вспомнить о прекрасных девушках-студентах, мужчинах средних лет с бородами и усами, улыбающемся смелом человеке по имени Иван Николаевич. Нет нужды беспокоиться, что фотография не может тебя видеть. Решение было принято давно, а теперь оно окончательно закреплено. Сними свою руку и почесай фотографию Ивана Николаевича, она хрупкая, прохладная, слегка блестящая, крышка изготовлена из тонкого слоя золота, бумага несколько желтела. Послушай меня внимательно, я знаю: она готова отправиться к своему любимому человеку, не колеблясь окончательно, встречай её, где бы ты ни находился сейчас?'",32.65
24,24,"'Он погрузился лицом в сено, которое превратилось в прах под его щекой, и зажал зубы от раздражения, потому что оказался несчастливым. Ляжет неподвижно, надеясь, что опасность уйдет сама собой, хотя осознавал неизбежную неудачу. Температура росла, было жарко и влажно, пот струился в глазах, и лишь после этого Рэдрик громко предупредил Арчибальда: «Лежи до конца! Выноси!» Сам тоже терпеливо ожидал дальнейшего развития событий. Возможно, ситуация разрешилась бы относительно удачно, без существенных последствий, однако первым сдался Арчибальд. Вероятно, он либо не услышал предупреждения Рэдрика, либо настолько испугался, что позабыл о своих правилах поведения, либо внезапно ощутил ещё большую боль, нежели Рэдрик. В результате он потерял способность контролировать себя и необдуманно бросился вперёд, пригнувшись и издав нечленораздельный звук, движимый примитивным инстинктом самосохранения — назад, хотя именно там находиться было крайне опасно. Рэдрику удалось быстро подняться и схватить его за ногу двумя руками, вследствие чего Арчибальд всей массой тела ударился о поверхность земли, поднял облако пыли, крикнул страшным голосом и резко пнул Рэдрика другой ногой прямо в лицо, начал беспорядочно извиваться и брыкаться. Несмотря на мучительную боль, Рэдрик накрыл его своим телом, прижавшись к коже одежды, пытаясь физически подавить сопротивление противника, удерживая рукой дергающуюся голову и хаотично бил ногами и коленями по земле, телу и конечностям Арчибальда. Нечётко различая звуки дыхания и слабого стенания снизу, Рэдрик бессвязно произнёс сквозь сдавленное дыхание: «Лежи тайно, негришье, иначе я убью...», ощущая сверху давление множества горячих пятен, которые воспламеняли его одежду, треск кожи на поверхности конечностей и туловища, пузырящейся и разрывающейся от жара. Уложив своё лицо в серую пыль, судорожно придавливая грудь к голове другого человека, он больше не мог сдерживать эмоции и издал громкий протяжный крик.'",34.27
25,25,"'Желаю лично узнать последний исход этого драматического сценария. Десятилетия назад я полностью конфидентен в результате. Существовала непреодолимая граница, защищавшая область опасности протяженностью пятьдесят километров. Здесь находились только ученые и военные. Опасная зона на моей планете должна была быть безопасно блокирована. Много людей разделяли мою точку зрения, и звучали выступления и голоса защитников. Теперь невозможно вспомнить, как утратилась моя твёрдая уверенность. Оба аргумента имеют право на существование. Вероятно, процесс начался, когда первые «сталкеры» принесли из опасной зоны необычные предметы, известные как батареи. Получено убедительное доказательство того, что данная территория представляла собой не опасность, а кладезь ценных ресурсов. Никто по-настоящему не понимает природу этой области. Люди используют эти ресурсы постепенно. Уже десять лет продолжаются исследования, затрачены большие деньги, однако эффективная система добычи ресурсов пока не создана. Каждый человек ведёт свою собственную коммерческую деятельность, а учёные авторитетно говорят: учитывая определённые аспекты, следует принять одну позицию, одновременно признавая обоснованность противоположной точки зрения, потому что конкретный объект после воздействия рентгеновского излучения под заданным углом испускает квазитепловые электроны. Это не важно. Всё равно я не ожидаю достичь конца этой ситуации.'",29.54
26,26,"""В дневном свете возникли трудности: связь интернета прекратилась. Уставший Матвей сел на компьютерный стул и случайно коснулся клавиш клавиатуры, открыв неприятное сообщение - соединение отсутствует. Позвонив своему интернет-поставщику, он получил следующий ответ: 'На магистральной линии произошла авария. Возможно, неисправность будет устранёна около двадцати четырёх часов.' Матвей внимательно осматривал изображение на экране своего компьютера, пытаясь понять серьёзность ситуации. Это был крупный удар! В течение двадцати четырёх часов доступ к интернету отсутствует. Это ужасно! Перед собой оставалось много свободного времени до начала занятий в школе – примерно четыре часа. За это время он мог бы поиграться онлайн с друзьями в какую-либо игру или провести время на своём любимом игровом сервере Minecraft. Разумеется, мобильный телефон также имеет выход в сеть, однако качество связи недостаточно хорошее для полноценного игрового процесса. Для этого необходимы высокая четкость графики и качественный звук, которые призывают реакцию соседей. Огорчённый происходящим, Матвей направился в кухню, осев на стуле возле барной стойки, положил руки на лицо и тяжело выдохнул. День был испорчен. Его мать, напротив, энергично ходила по кухне в домашних туфлях – перемещаясь между холодильником, столом, плитой, кофеваркой и обратно. Наблюдая за этими движениями, Матвей испытывал раздражение. 'Мне нужен сок и тост,' произнёс он хмурым голосом. Взглянув в сторону стула, мама быстро поцеловала голова сына: 'Доброе утро, мой огорчённый мальчик!' Матвей резко повернул голову, демонстрируя недовольство. Почему она постоянно проявляет чрезмерную заботливость? Она прекрасно осведомлена, что он испытывает неприязнь ко всей этой сентиментальности. Ведь он не девочка.""",29.0
27,27,"'Открыв дверь салона, Лену поразило вид студентки Марины, затянутой в рабочую халат. Ее ноги потеряли силу. Снова она ошиблась: жила она по графику пятницы, а остальные верили, что сейчас среда. Эта путаница кошмарной ночи лишила Лену работы на этот день и заработка. Уборка в салоне выполнялась Мариной, а Лену делегировали эту работу по вторникам и пятницам. Пришедшая вовремя Лена не узнала о своей ошибке до тех пор, пока парикмахерша не рассказала ей об этом. Она казалась наводненной туманом, в котором ничего не было по-своему. Кажется, как будто она застряла в бессмысленном мире, где все идет не так, как положено. Но когда это конечно? Испугавшись от постоянных путаниц и неспособности разобраться во всем этом суматохе, Лену казалось, что она спится в кошмаре. Спросив парикмахершу о том, когда её смена наступает, она громко закричала: «Сегодня это моя смена! Именно сейчас!». Парикмахерша старалась ответить ей, что все в порядке, но Лену было трудно поверить ей. Её нервы постоянно накалялись из-за раздражающей путаницы вокруг. Она казалось заполоненой туманом, в котором ничего не было по-своему. Кажется, как будто она спится в кошмаре, но когда это прекратится? Спросив парикмахершу о том, когда её смена наступает, она громко закричала: «Сегодня это моя смена! Именно сейчас!». Парикмахерша старалась ответить ей, что все в порядке, но Лену было трудно поверить ей. Её нервы постоянно накалялись из-за раздражающей путаницы вокруг. Она казалась заполоненой туманом, в котором ничего не было по-своему. Кажется, как будто она спится в кошмаре, но когда это прекратится? Спросив парикмахершу о том, когда её смена наступает, она громко закричала: «Сегодня это моя смена! Именно сейчас!». Парикмахерша старалась ответить ей, что все в порядке, но Лену было трудно поверить ей. Её нервы постоянно накалялись из-за раздражающей путаницы вокруг. Она казалось заполоненой туманом, в котором ничего не было по-своему. Кажется, как будто она спится в кошмаре, но когда это прекратится? Спросив парикмахершу о том, когда её смена наступает, она громко закричала: «Сегодня это моя смена! Именно сейчас!». Парикмахерша старалась ответить ей, что все в порядке, но Лену было трудно поверить ей. Её нервы постоянно накалялись из-за раздражающей путаницы вокруг. Она казалась заполоненой туманом, в котором ничего не было по-своему. Кажется, как будто она спится в кошмаре, но когда это прекратится?'",27.0
28,28,"'Артем медленно вышел из теней вокруг огня, вращая оружие со спины на грудь и двигался в глубину тьмы. Остановившись у границы освещённой зоны, он закричал громким голосом: «Покажи себя! СпойLOBОТА!» Из темноты, где несколько минут назад слышались необычные звуки и мuffled voices, вздохнули быстрые и частые шаги. Кто-то поспешно удалялся глубже в туннель, испуганный резким голосом Артема и звуками его оружия. Артем сразу же вернулся обратно к костру и сказал Петру Андреевичу: «Нет, мне кажется, это вовсе не человек... Звуки были очень необычными... И шаги звучали совсем иначе. Разве я не способен отличить человеческие шаги? К тому же, если бы это была чудовищная тварь, разве она когда-нибудь раньше так бежала? Ведь вы сами прекрасно осведомлены, Пётр Андреевич, что в последнее время монстры не скрываются — они атакуют открыто и часто без оружия!» «Хватит размышлять, Артем! Тебе говорили: если человек не покажется, нужно немедленно стрелять! Что тебя знает об этом человеке? Возможно, это был шпион противника. Он видел, что мы слабы и теперь может организовать нападение большими силами... Вероятно, скоро мы будем убиты противником, подобно случаю на станции Полежаевская!» Артем ощутил беспокойство, мысленно представляя себе пространство туннеля после отметки семьсот метров. Даже подумать о посещении этого участка было страшно. Никто ранее не решался заходить дальше седьмой сотни метров на север. Патруль регулярно проезжал до пятисотой отметки, проверял границу фонариком и убедившись, что никаких угроз не обнаружено, быстро возвращался. Разведывательные группы, состоящие из крепких мужчин, бывших морских пехотинцев, также ограничивались шестьюстами восемьюдесятными метрами. Они скрывали сигареты в руках и напряжённо наблюдали через приборы ночного видения. Затем осторожно и бесшумно отходили обратно, внимательно следя за туннелем и никогда не поворачиваясь к нему спиной.'",29.54
