Unnamed: 0,index,text,ratio
18,18,"'Вавилен Татарский пришёл в мир задолго до того, как алый флаг взметнулся над серыми стенами за победу над пепельно-серым небосводом. Из-за этого он стал частью поколения «П», хотя долгое время об этом не догадывался. Если бы кто-то тогда предрёк ему судьбу копирайтера, возможно, он бы так растерялся, что пролил бы на раскалённом песке стакан с ледяным напитком «Пепси». В те времена мечтами детворы были спасение домов от огня или врачевание болезней. Даже простое слово «дизайнер» звучало тогда, как загадочное восклицание из далёких стран, временно обосновавшееся в русском языке до тех пор, пока международные дела не ухудшились бы ещё больше.\n\nТогда язык и жизнь были полны непривычных вещей. Например, своё собственное имя «Вавилен», данное отцом, Татарскому казалось весьма экзотическим. Имя это было выковано из фамилий писателя Василия Аксёнова и вождя Владимира Ленина. Вероятно, отец видел в своём сыне человека, осознавшего свободу любви благодаря произведениям Аксёнова или артиста, внезапно уверовавшего в победу коммунистического строя после прослушивания долгой мелодии на саксофоне. Но такие взгляды были не уникальны: они отличали многих советских людей конца пятидесятых и начала шестидесятых, создателей любительской песни и запустивших в космическое пространство первый искусственный спутник Земли, символизировавший несбывшееся будущее.\n\nСам Татарский смутился от собственного имени и предпочитал представляться друзьям как Владимир. Он начал врать приятелям о происхождении имени, утверждая, что отец дал ему имя из-за интереса к восточным учениям, символизирующим связь с городом Вавилоном и его мудростью. А объединение фамилий Аксёнов и Ленин произошло под влиянием философии, согласно которой нужно сочетать противоположные идеи. Хотя эта версия звучала интересно, Татарский предпочитал избавиться от паспорта с именем Вавилен, получив новый документ уже на имя Владимир.'",45.0
19,19,"'Тверской бульвар словно попал в леденящую западню прошлого. В февральском холоде сугроба вытянули свои белые ноги на тротуарах, а небо, как старая пелена, закрывала темные облака. Сидевшие на лавочках женщины вглядывались в серость будней, словно прикованные к месту вековыми проклятьями зимы; над их головами чернели сухие ветви деревьев, тихо посмеиваясь над человеческим терпением под зимним занавесом.\n\nНо сегодняшний день был не таким уж и одинаковым. Ветер рвался через Тверской бульвар с такой силой, словно он шарахнулся от какой-то невидимой опасности; если бы я встретил тут хоть одного волка или лисы, это не удивило бы меня. Бронзовая фигура Пушкина казалась более задумчивой, возможно из-за красного фартука на ней с надписью «Да здравствует первая годовщина революции», написанной на древнем языке. Я не стал бы высмеивать это объявление даже если бы заметил в нем ошибку – подобные вещи уже давно стали для меня повседневностью.\n\nСумерки опускались, как тяжелые пластины стекла, заставляя Страстной монастырь исчезать из виду. Вокруг здания две грузовика с красными покрывалами на кузовах, под которыми что-то скрывалось; рядом собрались люди, слушая оратора, чье выступление звучало так четко, что даже далекие слоги «пролетариат» и «террор» были ясны. В этот момент двое солдат, поджавшихся в пьяном тумане, прошли мимо меня; за их спинами покачивались винтовки со штыком. Один из них уставился на меня так пристально, что я был готов к любой истории – но его товарищ потянул его за руку, и они исчезли под снежными занавесками.'",40.0
20,20,"'Приблизительно с полуночи наступил рассвет труда, когда за окном послышался шорох отвешенного косаря, бодрствующего в сумерках. Вощев заметил его у плитечного очага общежития — там уже горел огонёк и закипала посудина с водой для завтрака. Время в деревне шло своенравно, подчинённое силе тяжести, которую маятник уличных часов передавал на все вокруг, словно делясь своим ритмом с мирозданием. Эти часы украшали фасад своей изысканностью и гармонией: цветочный орнамент будто говорил каждому проходящему мимо — тишина и покой есть ключ к пониманию жизни. За столом общежития люди собрались в полдень утреннего солнца, когда завтрак стал прелюдией к работе; хлеб, разрезанный бдительным косарем-поваром, был сервирован каждому, а холодное мясо — дополнением. Они ели молча и серьёзно, воспринимая пищу как необходимость, не позволяя себе улыбнуться или хотя бы подмигнуть друг другу от добра. Их лица напоминали осень: усталые глаза, сонливый взгляд; настроения оставались мрачными, словно жизнь была непрекращающейся борьбой за выживание. Вощев наблюдал за этими людьми, способными мыслить и нести в себе правду, испытывая слабую надежду на перемены и страх потери этого мира, который был им знаком; даже простое общение с ними давало ему силы продолжать путь. Он уже ощущал близость к истине в каждом вздохе рядом стоящих людей, недавно говоривших с ним, и это придавало ему выносливости и готовности встретить новые трудовые будни.\n\n— Пойдемте поесть! — позвали его рабочие.\n\nВощев поднялся из-за стола, ощущая себя в этом мире неуверенно, словно он только что проснулся и пытается понять, где находитесь.'",42.0
21,21,"'Машинист-наставник наблюдал, как Захар Павлович с любовью и заботой относился к локомотивам, словно они были живые существа. Металл приобретал блеск, но хвалебных слов не сыпалось. Наставник был уверен: работа техники определяется внутренними качествами и законами природы, а человек лишь наблюдатель. Природные богатства подчиняются человеку, даже если тот мало старается. Неумелый работник способен зажечь огонь в топке, после чего механизм станет самостоятельным, а рабочий – просто свидетелем. С каждым шагом упрощения эксплуатации техники люди теряют ценность и становятся бесполезными, как ржавеющий металл. Машинам же предстоит взять на себя управление и стать свободными в своих действиях. Однако Захар Павлович был одним из немногих, кого наставник защищал – он умел обращаться с инструментами бережно, не проявляя грубости или небрежности во время работы на локомотиве. Однажды, полный решимости и страсти своего дела, Захар Павлович осмелился спросить у наставника: «Что вы думаете о том, почему люди такие скромные, а каждая машина наделена исключительными свойствами?». Наставник отнёсся к вопросу с раздражением, считая свою связь с машинами личным чувством. «Вот ещё один чудак», — подумал он про себя. Вокруг них стоял локомотив, который готовился к ночному рейсу, и наставник с восхищённой улыбкой рассматривал его, ощущая прилив сил и восторга, напоминающий молодость. Гармоничные формы машины вызывали чувство свободы и движения. Ворота депо открывались наружу, позволяя взглянуть на летний вечерний пейзаж — символ будущего, возможности снова ощутить ветер и скорость на путях железной дороги. У наставника сжался кулак от мощных эмоций, подобных тем, что испытываешь в юности. Он перестал воспринимать Захара Павловича как недостаточно опытного работника и заговорил с ним, словно с другом: «Работа тебя учит, но человек бесполезен без дела... Дома лежит и ничего не делает. А птицы?»'",52.0
22,22,"'Городок Федор-Кузьмичск возвышается на семи холмах, окружённый бескрайними полями и таинственными дебрями. К северу пространство завалено густыми лесами, где валежник вился спутанным ворсом, деревья переплетали свои ветки, словно заблудившиеся путники, а кусты цеплялись за прохожих как бродячие обезьяны. Старожилы повествуют о существе под названием кысь: она поселяется на вершинах деревьев и издаёт звонкий, странный перезвон — кы-ысь! — однако её тень редко уловима. Случайное прикосновение этого существа к спине путника может привести к его неминуемой гибели: позвоночник трескается, словно стекло, а кровь брызгает из разорванного сосуда. Возвращаясь домой, пострадавший уже не тот человек: глаза его заслонены пеленой безумия, движения хаотичны и непредсказуемы — как сомнамбула среди ночи. Близкие собирают такого неудачника дома, иногда развлекаясь тем, что ставят перед ним пустую тарелку и ложку, словно предлагают пищу; он механически перемещает ложку, хотя еда отсутствует, а зрители веселятся над этим действом. Больной человек не способен к самообслуживанию или гигиене без постоянного ухода и защиты. Некоторые заботливые родные ведут его в специальное помещение для такого рода случаев; если помощи нет, он может истощиться до смерти из-за отсутствия нормального функционирования мочевого пузыря или других жизненно важных органов. Такова участь тех, кто сталкивается с кысью.'",42.0
23,23,"'О Александре Эрнестовна, моя душа поет в унисон с каждым твоим словом и взглядом. Особенно на той фотографии, где ты будто касаешься воздуха своим изящным лицом, словно пытаясь прочитать тайны ночи. И на другой, где твое лицо вздрагивает от смеха, обнажая ряд белоснежных зубов, напоминающих улыбку солнца. А еще там, где ты крепко держишься за спину рукой, словно придерживая осколки детства и юности, а на запястье видны закрученные кружева — тонкие нити твоего прошлого. Я вижу тебя сквозь мутное стекло времени: каждую минуту, каждый день, который исчезает без следа, как капля росы на листе осени. Твою жизнь можно прочесть по морщинам и улыбкам прохожих, каждая из которых оставила свой отпечаток в тканях бытия. Я буду приносить тебе небольшие радости жизни — свежее молоко и корнеплоды, которые напомнят о свете, которым мы дышим каждый день. Открой старые альбомы из темно-бархатистого бархата, пусть они расскажут тебе историю твоих дней: милых гимназисток с их мечтательными глазами, усатых мужчин со слегка ироничной улыбкой, смелый Иван Николаевич, чье имя звучит как призыв к путешествию. Не бойся, фотография не может видеть тебя; зачем тревожить мир, Александре Эрнестовна? Ты уже приняла решение — давным-давно и без сомнений. Вот он, Иван Николаевич перед тобой, возьми его образ в руки: плоский, прохладный и блестящий на свету. Края обложки покрыты золотом, бумага слегка пожелтела от времени. Слышала ли ты? Она решила поехать, она готова к путешествию, уже собрала свои вещи: легкие белые платья аккуратно сложены внутри тесного деревянного сундука, кожаный футляр скрипит от трения металлических деталей. Открытые купальные костюмы лежат рядом, напоминая о том, что море ждет ее. В специальной коробке для головных уборов хранится удивительно легкий материал белого цвета — такая же невесомость, как твои мечты. Шкатулка на дне содержит маленькие предметы: заколки, расчески, шелковые ленты и миниатюрные камни прикреплены к деревянным инструментам для ухода за ногтями; небольшие безделушки завершают коллекцию. Бутылочка с запахом жасмина, закрыта герметичной пробкой — внутри духи, которые пленяют сердце каждого человека. Все подготовлено к путешествию, но что мешает осуществить его? Что скрывает тьма от света наших намерений?'",42.0
24,24,"'Он рухнул лицом в траву, что превратилась в пыль под его щекой, и скрежетал зубами от досады — судьба явно не благоволила ему сегодня. Терпеливо лежа неподвижно, он надеялся, что опасность уйдёт сама собой, хотя глубоко внутри знал, что так и не будет. Температура поднималась всё выше, вокруг было душно и влажно, пот ливался из глаз; лишь потом Рэдрик громко выругал Арчибальда: «Не дергайся! Терпи до конца!» Сам ждал, как мудрец, дальнейшего развития событий. Возможно, всё бы обошлось благополучно и без последствий, однако первым не выдержал Арчибальд. Вероятно, либо он проигнорировал слова Рэдрика, либо страх ослепил его до такой степени, что он забыл о правилах безопасности, либо внезапная боль стала невыносимой. В конечном итоге он потерял контроль над собой и необдуманно бросился вперёд, пригнувшись и издав неразборчивый звук — прямо на опасное место. Рэдрик молниеносно поднялся и ухватил его за ногу двумя руками, в результате чего Арчибальд всей тяжестью плюхнулся обратно, взметнув облако золы, вскрикнул странным высоким голосом и неистово замахал другой ногой прямо в лицо Рэдрика. Несмотря на острейшую боль, Рэдрик прижал его своим телом, прижав обожженное лицо к кожаному покрову одежды, стараясь физически подавить сопротивление противника, удерживал рукой трясущуюся голову и хаотично бил ногами по земле, телу и конечностям Арчибальда. Различая лишь смутно дыхание и слабое стенанье снизу сквозь сдавленное дыхание, он бессвязно произнёс: «Тихо лежать, негодяй, или я тебя прикончу...», ощущая сверху жар от множества горящих углей и треск кожи на конечностях и туловище — пузырящейся и разрывающейся под воздействием высокой температуры. Уложив своё лицо в серую золу, придавливая грудь к голове другого человека, он больше не мог сдерживать эмоции и издал протяжный стон — вопль боли, который пронзал все границы.'",45.6
25,25,"'Хочется мне заглянуть за кулисы этого долгого спектакля и понять, какой финал уготован судьбой. Десять лет назад я был непоколебим в своём убеждении, что мир разделён жёсткими границами: пятидесятикилометровая полоса, где живут исключительно светила науки и военные, должна была стать неприступной крепостью. Всем казалось, будто опасная зона станет надёжным заповедником для исследований. Однако теперь я стою перед пустыней забвения, где та прежняя уверенность испарилась, словно роса под лучами утреннего солнца.\n\nС одной стороны, правда на стороне тех, кто говорит о необходимости защиты и изоляции опасной зоны. С другой — не менее справедливы те, кто видит в ней источник бесценных ресурсов. История повернулась ключевым моментом, когда сталкеры принесли из запретного места первые батареи: предметы, которые оказались настоящим кладом для науки.\n\nСейчас уже никто не может с уверенностью сказать, что именно творится там. Люди постепенно добывают ресурсы, а учёные спорят о том, каков же истинный механизм работы этих чудодейственных батарей: то ли под действием рентгеновского излучения они испускают квазитепловые электроны, то ли всё это лишь плод фантазий.\n\nНо это уже неважно. С каждым годом я всё больше осознаю, что не доживу до того момента, когда окончательно разгадана эта загадка.'",45.0
26,26,"'С утра пораньше начался дождик: интернет перестал работать как обычно подсыхающий на рассвете туман. Сонный Матвей, словно споткнувшись о ночные сны, проснулся в кресле перед монитором и, случайно проведя пальцами по клавишам ладонью, обнаружил, что его связь с миром оборвалась. Связавшись со своим провайдером, он услышал, словно из глубины темного леса, о том, что авария на магистральном стволе связи может быть устранена только завтра, когда солнце зажжёт своё второе яркое восходящее пламя после полуночи — в двадцать четыре часа отныне и до тех пор, пока не наступит новый день. Матвей уставился в экран, словно бы пытаясь заглянуть сквозь него в самую сердцевину происходящего бедствия. Это был удар для его мечты — целых двадцать четыре часа без интернета! Без своего любимого игрового сервера и друзей в онлайн-мирке, где каждый блок имеет своё значение и звук каждого взрыва эхо оставляет у соседей. Матвей пошёл на кухню, словно в поисках укрытия от дождливого утра, и сел возле барной стойки, опустив руки на лицо, как будто пытаясь загородиться от всего мира. Следующие четыре часа до начала занятий были для него словно тень тучного небосвода без света и радости. Но его мать, словно бабочка вокруг светильника, сновала по кухне, оставляя после себя следы кофе и прикосновений — словно дождевые капли на стекле. Она заметила его нерадостный вид и, как ветерок весеннего утра, промелькнула мимо с ласковым поцелуем на прощание: «Доброе утро, мой маленький грозовой штормик!» Матвей, словно лист под дождём, повернул голову в сторону окна, демонстрируя своё недовольство. Почему она всегда так привязана к его эмоциям? Он не девочка, он — мальчик с собственной непогодой внутри.'",40.0
27,27,"'Приоткрыв створки входа в салон, Лена словно застыла изваянием, узрев Марину, облаченную в рабочий халат. Ей казалось, что земля уходит из-под ног. Она снова оступилась в лабиринте дней: жила по пятничному ритму, тогда как остальные уверенно шагали по средней тропе. Из-за этой оплошности Лена лишилась сегодняшнего заработка — ведь она была призвана приводить салон в порядок каждую вторник и пятницу, а Марина выполняла эту задачу все остальные дни недели.\n\n«Лена, неужели ты забыла? Сегодня же середина недели, — строго произнесла пожилая коллега-парикмахерша, помогавшая владелице с оформлением документов на работу малолетней ученицы.»\n\n«Сегодня мой день! Именно так было задумано!» — возразила Лена, голос её дрожал, словно листья осеннего деревца под порывами ветра. Внутри неё кипела буря: раздражение от постоянных недоразумений и беспомощности перед непостижимой действительностью.\n\n«Ты ошиблась днем, — сухо ответила старая мастерица, — пятница сегодня впереди, а не сейчас.»\n\n«Пожалуйста, скажите мне правду, тетя Мила! Неужели сегодня не пятница? Почему вы отказываетесь признать очевидное?» — Лена умоляюще посмотрела на женщину.\n\n«Лена, ты в порядке?»\n\n«В порядке?! Вы сами в непорядке, если считаете сегодня средой!»\n\nДве женщины внимательно наблюдали за происходящим. Тетя Мила бережно взяла Лену под руку и увела её в служебное помещение, чтобы избежать любопытных взглядов посетителей.\n\n«Ты совсем выбилась из сил, — сказала она, мягко поглаживая девушку по волосам. — Слишком много работы для такого маленького существа. Тебе нужен отдых и развлечения.»\n\n«Я не ребёнок! Мне уже тринадцать лет!» — отмахнулась Лена, отстраняясь.\n\n«Тринадцать, двенадцать... в этом нет большой разницы, — вздохнула женщина. — Тебе необходимы игры и забавы. Времени так мало, а ты одна заботишься о семье.»\n\n«Я не нуждаюсь в игрушках! Мне некогда играть, когда столько дел нужно делать.»\n\n«Бедная девочка, — сказала тетя Мила. — Я собрала одежду для твоих братьев. Очень хорошая одежда, мой внук её аккуратно носит.»\n\n«Не надо, — отказалась Лена, встав со стула.\n\n— Они растут быстро, одежда будет малой!»'",40.0
28,28,"'Артем, словно медведь из зимней спячки, поднялся с места у костра, перебросил на грудь оружие и шагнул в объятья ночи. У порога светлого круга он громко щёлкнул затвором автомата, будто предупреждая невидимых пришельцев: «Встаньте! Объявите пароль или провалитесь обратно в тьму!». Из глубин темноты, где недавно слышались странные звуки и шёпота, раздались спешные шаги. Кто-то поспешно ушёл дальше, напуганный резким окриком Артема и стуком его оружия. Взволнованным голосом он вернулся к Петру Андреевичу: «Нет, я не ошибся. Человек отказался назвать себя и удрал в темноту». – Ты же знаешь правила! — раздражённо сказал Петр Андреевич. — Если кто-то не называет пароль, нужно действовать немедленно. Как ты можешь быть уверен, что это был человек? Возможно, это были враги, готовившиеся к нападению. – Нет, Петя, — ответил Артем с ноткой уверенности. — Этот звук был совсем не человеческим. И шаги такими никогда раньше не слышались. Я же должен отличать людей от чудовищ! А ведь монстры всегда нападают сразу и без оружия, прямо в лицо. Но этот бежал... Похоже, что-то его испугало. — Ты уже говорил достаточно, Артем! — повысил голос Петр Андреевич. — Время действовать согласно инструкции, а не фантазировать. Это мог быть разведчик противника. Он заметил нас и теперь готовится организовать нападение с большими силами... Возможно, вскоре мы будем убиты вражескими атаками, как на станции Полежаевская. Если бы ты своевременно не избавился от потенциального врага... Артем ощутил холодное беспокойство, представляя путь дальше семисот метров туннеля. Даже думать об этом было страшно. Кто-либо ранее не решался заходить дальше этой отметки на севере. Патрули регулярно проверяли до пятисотого метра, освещая всё вокруг фонариком и немедленно уходили обратно. Разведывательные группы из бывших морских пехотинцев не заходили дальше шестисот восьмидесятого метра. Они прятали свет от сигарет, внимательно наблюдая через приборы ночного видения и быстро удаляясь без лишнего шума. '",42.0
29,29,"'На Третьем транспортном кольце клубился живописный океан из машин, словно каждая была каплей воды, пытавшейся ухватиться за солнечные лучи. Воздух был полон тумана из мельчайших частичек, поднятых вихрями шин, а подземные переходы выливали поток людей на светящийся день. Город дышал жизнью и оживлял каждую клеточку Ильи, который давно томился желанием коснуться Москвы, чувствуя её как своё второе я сердца.\n\n— Мне нужно добраться до Лобни.\n\nСцена на платформе поменялась. Электрички теперь казались белыми кораблями в море чистоты и уюта, с удобными креслами, напоминающими трон для каждого пассажира, в то время как раньше они представляли собой грязные тарантулы со стенами, покрытыми надписями, словно портреты безнадёги. Пол был переплетением земли и шелухи подсолнечника.\n\n— Почему бы тебе не пойти на ледовое представление с участием Навки? — спросила одна из женщин, напоминая о прошлом вдохновении. — Это зрелище покоряет сердце.\n\n— Может быть, но ведь сама Навка теперь связана с этим мужчиной, чей вид усами говорит о влиятельности и силе. Человек, который внушает восхищение всеми своими качествами.\n\n— Но я бы предпочла Сергея Лаврова. Он настоящий герой в моих глазах, — ответила первая женщина с решительностью, свидетельствующей о её убеждениях.\n\nПонять эту беседу было сложнее, чем взобраться на скалу без верёвок. Илья же был занят своим внутренним миром, в котором голод стучался к двери желудка, требуя внимания. Но покупать еду возле станции он не стал, зная ценник, как горы, высотой с небоскрёб. Вместо этого его мысли устремились домой, где ждала матушка с её щами.\n\nТеперь ему хотелось всего лишь вдохнуть аромат этих щей и ощутить вкус ломтика хлеба, размоченного в теплом бульоне. Он представлял себе, как его руки становятся проводниками любви к матери, поднося пищу к губам с осторожностью и уважением.'",45.0
30,30,"'Кот спрыгнул со стула, словно ветер сорвал его с места, и ринулся следом за ним. В комнате Алексей Кириллович поставил чашку на стол, заваленный бумагами, уселся в кресло, положил перед собой стопку страниц и принялся листать их, словно открывая тайны вселенной:\n\n— Да! Вот оно! Верно! Точно! Определим операцию умножения согласно таблице номер три... нейтральный элемент относительно... но, дорогой друг, это абсолютно совпадает с работой Юрковского. Безусловно, поскольку поле упорядоченно, множество базисов можно разделить на две части, зачем он вновь раскрывает общеизвестные истины? Далее. Подобная матрица задаёт преобразование одного n-мерного пространства в другое. Что дальше? Эта информация известна давно, это всего лишь утверждение о разложении матрицы! Шутник.\n\nАлексей Кириллович открыл ящик стола, взял ломтик хлеба под салфеткой и принялся аккуратно отделять крошки, периодически запивая их чаем:\n\n— Продолжим... так... итак... произведение матрицы на число распределительно относительно операции сложения чисел... понятно... дальше... уже знакомо... где именно рассматривается тема линейной комбинации?... так... обозначение Кронекера равно нулю тогда, когда совокупность квадратных матриц формирует алгебраическую систему относительно операций суммирования и умножения... но какое это имеет отношение к делу? Где представлены два тензорных пространства? Ведь они идентичны.\n\nХлебные крошки падали ему на ноги, рассыпались по полу. Кот устроился на диване с головой между лапами, словно влюблённый принц:\n\n— Как возможно классифицировать тензорные величины? Эти объекты принадлежат внешней структуре, глупец... следовательно... почему стоит анализировать билинейную конструкцию? Шутник! Необходимо выяснить характеристики левого тензорного поля, а не характеристику полиномиального выражения... сейчас посмотрим... так... теперь яснее... интересно! Это противоречит принципам евклидова пространства! Очень смешно! Удивительная вещь: полярная запись базовой функции именуется скалярным рассеянием! Ха-ха-ха! Совершенно бессмысленно и никак не связано!'",38.0
31,31,"'Из толпы выходит могучий работник из коровника — громила с широким лицом и массивными плечами. Скидывает верхнюю одежду, надевает перчатки, энергично протирает нос. Мы предвидели этот момент, поэтому Погода Сиволай расстёгивает черный кафтан, снимает меховую шапку и парчовое платье, обнажая мускулистые руки, перевязанные красной тканью. Подмигнув мне, он шагает вперёд, готовый к бою.\n\nВ спорах без оружия Погода Сиволай сильнее большинства противников — невзрачный по росту, но крепкий и проворный. Ударить его лицо трудно, зато получить ответ в полете легко.\n\nОн пристально всматривается в соперника, щурит глаза и трется шёлковым поясом:\n\n– Готов ли ты принять поражение?\n\n– Твое слово будет уместно после боя!\n\nОба противника медленно двигаются по кругу, изучая друг друга. Несмотря на различия в облике и положении — крестьянин против дворянина — они равны духом.\n\nМы окружаем площадку для боя, соединяясь с толпой зрителей. Здесь все равны: нищий, богач, чиновник. Кулачный бой здесь — это особый ритуал.\n\nПогода улыбается работнику коровника и делает замах руками, вызывая его на первый удар своим мускулистым кулаком. Склонившись, Погода ловко наносит удар в живот соперника — хруст! Рабочий вскрикивает от боли, но продолжает биться. Погода снова вращается вокруг него и делает насмешливые движения руками, подмигивая. Однако работнику это не помогает: левый удар по скуле — хруст! правый по грудной клетке — хруст!\n\nРабочий громко кричит и машет большими кулаками, теряя перчатку. Но Погода опять наносит быстрые удары в живот и нос рабочего — резко! Тот отступает назад и теряет равновесие.\n\nСкрещивая пальцы обеих рук, он громко рычит, разрезая холодный воздух движениями тела. Но все напрасно: бах! бах! бах!\n\nМгновенно поражает лицо рабочего — кровь хлещет из раны и глаза опухают. Брызги алой жидкости летят в лучах зимнего солнца, падая на твердый снежный покров.'",45.0
