,index,idiomatic_version
24,24,"text=""Смысл жизни - это нечто, которое тебе необходимо добывать на равных, не превращаясь в порошку под щекой от раздражения и не раскладываясь как трава в жаркий день. Слово 'неудача' имеет семантическое переносное значение, означающее не только неудачу в игре или состязании, но и необходимость преодолеть раздражение жизненными трудностями. Один, упав лицом в траву, находился в состоянии почти бессилия, рассчитывая на милосердие противника или на свою собственную силу выстоять. Температура не теплая - это жарко и влажно, пот струится по лицу, как водопад, превращая его в капли горячей свинины. Рэдрик, будучи более опытным, начинает давать указания: «Будь спокойен, Арчибальд! Не двигайся!», но безрезультатно - его противник не в состоянии понять или не может сдержаться, и он бросается вперёд, издавая громкий крик и хватаясь за Рэдрика, как за надежду. Они борются друг с другом, как огонь с водой, каждая их душа встречает сопротивление не только от противника, но и от своей собственной страхи, которая усиливается с каждым дыханием. Рэдрик, будучи сильнее, смог схватить его за руку и удержать в своих руках, бить по земле и кричать из тягот борьбы. Каждая битва имеет свою дискурсивную составляющую - этот раз она продолжалась до тех пор, пока Рэдрик не умолчал, не поддавшись собственным страхам и опустив голову в серую золу. Он был поражён, как застывший в льду водопад, оседший на горе жаркого дня, а его противник выиграл сражение, несмотря на свою явную неспособность контролировать себя."" ratio=47.85"
25,25,"text='Я хотел бы получить окончательный результат этого длительного процесса. Десятилетие назад я был уверен в своем прогнозе. Железная завеса длиной пятьдесят километров, где располагались только учёные и военные, должна была быть непреодолима. Это опасное место на поверхности моей планеты должно было быть абсолютно блокировано. Казалось, все соглашаются с моим мнением. Выступались политики и продвигались законы для защиты граждан. Теперь уже невозможно вспомнить, как прежняя твёрдая уверенность внезапно исчезла. В действительности, одна позиция верна, но и другая также имеет право на существование. Вероятнее всего, процесс начался с тех пор, как странники впервые принесли из опасной зоны необычные предметы, которые они называли батареями. Оказалось, что данная территория представляла собой кладезь ценных ресурсов, а не угрозу для жизни. Сейчас уже никто точно не понимает природу этой зоны. Люди начали добывать эти ресурсы и использовать их постепенно. Уже десятилетие прошло, исследования продолжаются и огромные деньги тратятся на них, но эффективная система добычи пока не создана. Каждый человек ведёт собственную коммерческую деятельность, а учёные авторитетно заявляют: учитывая определённые аспекты, следует принять одну позицию, одновременно признавая обоснованность противоположной точки зрения, потому что конкретный объект после воздействия рентгеновского излучения под заданным углом испускает квазитепловые электроны. Это не имеет значения. Всё равно я не смогу дожить до конца ситуации.' ratio=42.0"
26,26,"text=""С первого утра дня выдалась неприятность: интернет прекратил своё существование. Сонный Матвей осел в кресле компьютера, как во сне, случайно коснулся клавиш клавиатуры и убедился в неприятной новости: связь отсутствует. Позвонив своему поставщику услуг, он получил следующий ответ: «Скоро произойдет авария на магистрали связи. Вероятно, неполадка будет устранена примерно за сутки и два». Матвей посмотрел на изображение экрана своего компьютера, стараясь осознать серьезность ситуации. Это был большой удар! В течение суток доступ к интернету невозможен. Это катастрофа! Во время этого огромного промежутка времени до начала занятий в школе оставалось много свободной жизни – около четырех часов. За это время он мог бы поиграть онлайн с друзьями в какую-либо игру или провести время на своем любимом игровом сервере Minecraft. Разумеется, мобильный телефон также имел выход в сеть, однако качество такого подключения недостаточно хорошее для полноценного игрового процесса. Для этого нужна высокая четкость графики и качественный звук, которые могут вызвать реакцию соседей. Огорченный происходящим, Матвей направился в кухню, опустившись на стуле возле барной стойки, положив руки на лицо и тяжело выдохнул. День уже был испорчен. Его мать, напротив, энергично ходила по кухне в домашних туфлях – перемещаясь между холодильником, столом, плитой, кофеваркой и обратно. Наблюдая за этими движениями, Матвей испытывал раздражение. 'Мне нужен сок и тост', – произнес он хмурым голосом. По пути мимо стула мама быстро прикоснулась губами к голове сына: «Доброе утро, мой недовольный мальчик!» Матвей резко повернул голову, демонстрируя недовольство. Почему она постоянно проявляет чрезмерную заботливость? Она прекрасно осведомлена, что он испытывает неприязнь ко всей этой сентиментальности. Ведь он не девочка."" ratio=43.0"
27,27,"text='Открыв дверь в мир косметики, Лена замерла, увидев студентку Марину, одетую в рабочую халат-амур. Она потеряла свои ноги. Ошибка ее вывела из себя: она жила по графику «кошмара», тогда как остальные считали, что сегодня была день «сновидений». Это привело к увольнению Лены на этот день и потере заработка. Уборка в салоне осуществлялась Мариной, а Лена выполняла эту работу по вторникам и пятницам. В этом «мире безумия» Лена чувствовала свою власть и контроль над собой сходить с ума. Казалось, будто она оказалась в «незнакомке», где все не по текстику, а вот когда это закончится? В этом мире не было точного графика или правил, только путаниц и непонятности. Но когда же это прекратится? Парикмахерша спокойно утолила Лену вопросами, как будто всё нормально. «Скажите правду, тетя Мила», просил девочка. «Почему никто не признает очевидного?» «Вы потеряны и считаете, что сегодня среда». Студента внимательно смотрели посетительницы. Парикмахерша подняла руку, чтобы отвести девочку к служебному помещению, где она дала ей стакан воды и посадила на «изношенный диван болезней». «Устала ты сильно», рассуждала женщина, утоляя Лену запьянной массажом. «Тебе нужно отдохнуть и найти себя в мире косметики». Лена опустилась на диван, но не могла смотреть на парикмахершу в глаза. Казалось, будто ей вешают «антенны» и проводят через неё электричество. «Я не ребенок», отвечала Лена, выбиваясь из рук женщины. «Мне уже исполнилось тринадцать лет». Парикмахерша улыбнулась, но это была только внешняя радость. В её глазах было много печали и скорби за девочкой, которая так сильно переживает за свою судьбу.' ratio=67.4"
28,28,"text='Артем медленно встал с камня у костра, оружие перевернув с спины на грудь, и отправился в тьму. Остановившись на грани освещенной зоны, он громко и резко выстрелил в воздух и крикнул: - Стойте! Говорьте секретное слово! И из темноты, где несколько минут назад долетало необычное мутьящение и слабое мушление голосов, послышались быстрые и частые шаги. Кто-то поспешно удалялся глубже в лабиринт, испуганный резким выстрелом Артема и звуками его оружия. Артем вернулся обратно к костру и сказал Петру Андреевичу: - Нет, мне действительно не показалось. Что-то не то было в этом человеке... Шумы были слишком необычными... И шаги звучали совсем иначе. Мне кажется, я могу отличить шаги демонов от человеческих... Не знаю почему, но тебе это не поверишь, Пётр Андреевич, но мысль о том, что эти существа стали бежать, совершенно вызывает удивление! Ведь ты сам прекрасно осведомлен, что демоны всегда атакуют открыто, не принимая никаких рисков! Но этот незнакомец почуяв опасность бежал... Он боялся. - Ну что ж, Артем! Очень уж ты мудрый стал! Твоя задача действовать согласно инструкции, а не рассуждать. Это мог быть разведчик противника. Он увидел, что мы малочисленны и теперь возможно организует нападение большими силами... Вероятно, скоро мы будем погибнуть от руки врага, подобно случаю на станции Полежаевская. - Ах, нет! Скорее всего, это были солдаты смерти, которые скрылись, дабы не попасться в ловушку!' ratio=41.6"
29,29,"text='В Третьем транспортном кольце медленно караулировали миллионы машин, солнечный свет рассеивался через зажженные фары, пыль от колёс летала в воздухе, люди выходили из подземного перехода, город виделся живым. Илья чувствовал ироптическую тягу к всему окружающему его. Уже семь лет он мечтал почувствовать прикосновение с Москвой. — Я должен добраться до Лобни, — задумался Илья. — Внешний вид электричек сильно изменился. Ранее он видел грязные зеленые вагоны с испорченными окнами, нарисованные надписи на стенах, деревянные общие лавки, пол был покрыт шелухой семян подсолнуха. Теперь же появились чистые белоснежные составы с жёлтыми полосами вдоль бортов, внутри установлены комфортабельные кресла для каждого пассажира отдельно. Люди стали держаться со всей осторожностью, выглядят они сдержаннее благодаря новым поездам. — Ты не хочешь пойти со мной посмотреть ледовое представление с участием Навки? — спросила одна женщина другую. — В прошлый раз мне понравилось, зрелище потрясающее. — Возможно, и пошла бы. Ведь сама Навка вышла замуж за этого человека с усами, помощника президента Путина. Мужчина симпатичный, внушительный, эффектный, — ответила другая женщина, стариковавшись над утомленным лицом. — Нет уж, — возразила первая собеседница. — Она могла найти кого-нибудь лучше. Мне больше нравится Сергей Лавров. Лавров замечательный человек. Я бы предпочла отправиться куда-либо именно с ним. Лавров гораздо решительнее вашего усатого. Илья следил за беседой, но не мог понять сути разговора. Электричка задерживалась. У него возникло чувство голода, желудок пустовал и зловонно рыкал. Купить пирожки у вокзала он отказался, поскольку цена на продукты там была завышена относительно той суммы, которую ему предоставляли для транспортных расходов. Зачем тратить деньги на перекус, если вскоре он сможет съесть горячие домашние щи матери? Он страстно хотел попробовать эти щи трёхдневной давности, добавив немного сметаны наверху, измельчив сухарик хлеба прямо в тарелку, как делал в детстве после примера своего деда. Затем размочить кусочки хлебной корочки в супе, но оставить их слегка твердыми, вдохнуть аромат блюда и осторожно положить горячую ложку в рот.' ratio=39.4"
30,30,"text='В помещении Алексей Кириллович положил чашку на стол, покрытый множеством листов бумаги, опустился в кресле, и перед ним встала куча печатных страниц. Он затянулся к пролистыванию их: «Там... конечно... верно... абсолютно точно! Определим операцию умножения по таблице №3... это несомненно соответствует работе Юрковского. Наверное, именно потому что поле упорядочено, множество базисов можно разделить на две части, зачем он вновь раскрывает общеизвестные сведения? Далее... Сейчас же ясно! Эта информация уже давно известна, это всего лишь простое утверждение о разложении матрицы! Шутник. Алексей Кириллович открыл ящик стола, взял кусочек хлеба, накрытый салфеткой, и, продолжая читать листы, начал аккуратно делить их на небольшие куски, периодически омывая их чаем: «Продолжим... так... итак... произведение матрицы на число распределяется относительно операции сложения чисел... понятно... дальше... уже знакомо... где именно рассматривается тема линейной комбинации?... так... обозначение Кронекера равно нулю тогда, когда совокупность квадратных матриц образует алгебраическую систему относительно операций суммирования и умножения... но какое это имеет значение для дела? Где представлены два тензорных пространства? Ведь они идентичны. Частицы хлеба падали ему на ноги, крошились на полу. Кот устроился на диване, уложив голову между передних лап. «Как возможно классифицировать тензорные величины? Эти объекты принадлежат внешней структуре, глупец... следовательно... почему стоит анализировать билинейную конструкцию? Шутник! Необходимо выяснить характеристики левого тензорного поля, а не характеристику полиномиального выражения... сейчас посмотрим... так... теперь яснее... интересно! Это противоречит принципам евклидово пространства! Очень смешно! Удивительная вещь: полярная запись базовой полиномиальной функции именуется скалярным рассеиванием! Ха-ха-ха! Совершенно бессмысленно и никак не связано!»,' ratio=47.1"
31,31,"text='Из арены выходит боец: работник крепкого телосложения, лицо жёсткое и решительное. Сбрасывает свою шерстяную рубаху, надевает перчатки, ударяет своим голубым носом по снегу. Мы предвидели такой ход событий, потому как Погода, в своей темно-синей шляпе и черном платье, протягивает руку перед собой, показывая ненаглядно силу своего характера. В кулачных боях Погода господствует над своими противниками. Её рост низкий, однако плечи широкие и мускулистые. Ударить по лицу Погоды - непросто. Зато получить удар от неё легко. Глядя на соперницу, Погода сжимает свой шёлковый пояс: – Ты готов принять поражение? – Хвастаться не стоит до начала сражения! Спаррингеры перемещаются вокруг круга боя, оценивая друг друга. Несмотря на различия в образе жизни и принадлежности разным хозяевам, обе женщины - россиянки, решительные и непобедимые. Мы собираемся вокруг арены, объединяемся с народом. Это обычное дело здесь. Все равны - крестьянин, дворянин, или чиновник правительства. Кулачный бой является самостоятельным действием. Смеясь, Погода протягивает руку работнику скотного двора, напрягая мускулы своих рук. Работник не сдержался и бросился первым ударом тяжёлого кулака. Наклоняется Погода, одновременно бьет работника в живот резким движением. Тот вскрикнул, но терпит боль. Погода вновь кружится вокруг, делая плавные движения руками, насмешливо подмигивает, высовывает язык. Работник игнорирует подобные манёвры, тяжело дышит и вновь замахивается кулаком. Однако Погода опережает его – левый удар в скулу, правый по грудной клетке – хруст! хруст! Рёбра ломаются. Тяжёлого удара вновь избежал. Громко кричит работник скотного двора, машет большими кулаками, теряет перчатку. Безрезультатно: снова получает удары в область живота и носа – резко! Крупный сильный мужчина отступает назад и теряет равновесие. Скрещивает пальцы обеих рук, громко рычит, разрезает холодный воздух движениями тела. Напрасно: бах! бах! бах! Быстро работает рука Погоды: теперь уже и лицо рабочего залито кровью, один глаз заплыл, нос течёт кровяной жидкостью. Брызги ярко-красной жидкости летят, блестят в лучах зимнего солнца, падают на плотно утрамбованный снег.' ratio=47.1"
32,32,"text='Здравствуйте, Алёна, моя созревшая дочь. Я уверен, что самое ключевое в жизни - это ощущение любви. В то же время, почему мне пришлось столкнуться с такими испытаниями, ведь я сильно любила свою дочь! Очень сильно любила Андрея! Неожиданно моя жизнь завершилась, хотя я выгляжу менее старше, чем женщины моего возраста. Однажды незнакомец принял меня сзади за молодую девушку, когда спросил дорогу: «Девушка, извините, пожалуйста, объясните, как пройти туда-то?» Мужчина был бледным, грязным и скорее всего имел деньги. Он казался дружелюбным и утверждал, что гостиницы заполнены. Мы знакомы! Хотим бесплатно остановиться здесь в обмен на небольшой подаррок - пол-килограмма благородных персиков. Кроме того, мы просят небольшие дополнительные услуги, такие как заготовка чая, стирка белья и запирание двери, чтобы нас не прерывали просьбами. У меня в голове всё становится ясно, подобно тому, как шахматистка видит все ходы на доске. Я - поэтесса. Некоторым людям нравится термин «поэтесса», но поэтами зовут себя и другие авторы, похожие на меня по имени: одна носит имя Анна Андреевна, другая также Анна, но отчество отличается - Андриановна. Во время редких выступлений прошу называть себя именно так: поэтесса Анна - далее фамилию моего супруга. Дети внимательно слушают мои выступления. Мне известно отношение детей к взрослым. Мой сын Тимофей сопровождает меня повсюду, сидит рядом со сценой, никогда не в зрительном зале. Иногда у него проявляется нервный тик. Я улыбаюсь и нежно поглаживаю голову Тима, произнося фразу из известного детского произведения: «Мы с Тамарой ходим парой». Однако некоторые глупые организаторы воспринимают это серьёзно и предлагают: «Пусть Тамара посмотрит выступление из зала», не понимая, что это строка из стиха Агнии Барто.' ratio=40.5"
33,33,"text='В древние времена, когда я рожала двух детей подряд в течение двух лет, это был мой следующий неудачный выбор человека. Я была молодой женщиной всего лишь двадцать восьми лет с короткой стрижкой и худой, когда я оказалась на археологической экспедиции, где мы занимались много бессмысленных действиями. Начало нашей истории было неожиданным: мы были совершенно незнакомы друг с другом; мы, материнские и ребёнок, рассматривали ржавый камень как обычный осколок, а он заинтересовался нами и попросил: «Что вы здесь делаете?» Когда я взглянула на него, он понял что я женщина-мать, которая схожа с мальчиком и был очень удивлён. Таким образом наша история началась - это было счастье, которое длилось и ночью, и днем, когда я работала поэтом после педагогического института и была уволена из газеты, где раньше трудилась журналистом, из-за романа с женатым художником, у которого уже было трое детей, которых я мечтала воспитывать сама. Жена художника появилась быстро и заявила мне, что я должна чувствовать стыд и сообщила главному редактору. После этого ей дали обещанную трёхкомнатную квартиру, потому что до этого они жили вместе с матерью её мужа в одной комнате, тогда как я предоставляла место для работы своему любовнику, несмотря на осуждение матери, резко осуждавшей, что он жил за мой счёт, не вступая в брак - это было очень старомодно. Затем, потеряв работу в газете, я отправилась добровольцем на археологическую экспедицию, результатом которой стали мои дети Андрей и Алёна, теперь снова живущие вместе в одной комнате вместе со своей упёртой матерью. Мы прожили некоторое время, понимая реальную ситуацию, пока мой муж переживал болезненный процесс развода в городе Куйбышеве. Его жена приехала посмотреть на меня беременную, точнее говоря, она стояла у двери, когда он открыл её, и увидела жену с подростком-пятнадцатилетним сыном, хотела обсудить важный вопрос.' ratio=74.1"
34,34,"text='Продолжалось вторжение третий день, и начало его было туманным. Всю днею слышался гремящий бой, колонны наши время от времени останавливались, разсылая разведку во все стороны. И так мы испытывали особую радость, когда увидели пехотинцев, которые не видели несколько дней. Оказалось, что наступая с севера, наша рота объединилась с подразделами, наступающими с юга. Бесконечные подразделения пехоты последовательно приближались и вскоре исчезали между небольшими лесочками и возвышенностями. Свое появление они символизировали окончанию преследования врага, потому что противник установил остановку и готовился к битве. Наша разведка должна была выяснить маршрут продвижения одного из подразделений пехоты и обеспечить защиту его фланга. Во время исполнения миссии мы столкнулись с кавалерийским отрядом, который получил аналогичную миссию. У офицера-драгуна был разорван сапог — результат попадания вражеского копья вчерашнего дня, однако он получил лишь незначительное ранение, тогда как около восьми немецких солдат погибли. Быстро определив местонахождение противника после нескольких пробных манёвров и последующего обстрела, мы спокойно двинулись дальше, размышляя о предстоящем путешествии: картофеле и чае. Однако, вскоре как мы вышли из лесной рощи, дозорный поднялся на возвышение, звучил выстрел с противоположной стороны возвышенности. Вернувшись обратно в лес, мы заметили полную тишину. Когда дозорный снова появился над гребнем, последовал еще один выстрел, и на этот раз пуля задела ухо лошади. Спешившись, мы расположились на краю леса и начали наблюдение. Постепенно с вершины соседнего холма появилась немецкая военная каска, затем фигура всадника, которого я мог подробно рассмотреть благодаря характерному светлому цвету его усов. Солдаты шепотом произносили: «Вот он, вот он». Однако офицер решил дождаться появления большего числа врагов, считая бессмысленным вести огонь по одиночному солдату. Мы держали цель на мушке, внимательно изучая ее в оптическом приборе и рассуждая о статусе наблюдаемого человека.' ratio=47.5"
35,35,"text='В Одессе остаётся впечатление странной эклектики для гостя с севера. Город похож на иностранную столицу, окрашенную русским колоритом благодаря стараниям администраторов. Здесь развлекательные заведения, полонных эрудированными авантюристами. По вечерам жители гуляют по Дерибасовской улице, атмосфера напоминает парижский бульвар Монмартр. Одесский диалект отличается специфическими интонациями, неправильной формой падежных окончаний и необычными словами. Именно этот стиль речи кажется отражающим психологию города: детскую веру в могущество умения и стремление достигнуть успеха любыми средствами. Когда я печатал визитки в местной типографии, заметил свежевышедший выпуск одесской вечерней газеты, издаваемой здесь же. Открыв газету, обнаружил стихотворение Сергея Городецкого, которое отличалось изменением единственной строки и было опубликовано анонимно. Управляющий типографией сообщил, что стих был предоставлен начинающим поэтом, выдавшим произведение за собственное творение. Вечно живут сюжеты про одесских шаферы, бродячие богатыри лавки и мелких торговцев. Некоторые из них настолько ворчутся, что в душе у них нет ничего кроме денег, но другие – это человечные существа с сердцами и душами. Подобно островиду, который притягивает всех людей своей мистической силой, Одесса неизменно очаровывала гостей, разбирающихся в мельком нюансе русской культуры и отправлявшихся на родину с тёплыми воспоминаниями. Как легенда о городе, который притягивает всех своим блеском, Одесса стала символом страны. Находясь здесь, мы чувствовали себя счастливее и по-настоящему живыми, как будто в какой-то из тех легендарных волшебных обителей, где время стоит на месте. Один день сливается с другим, все люди – это одни и те же, а город – это эпический пейзаж, который меняет свои личины каждую минуту.' ratio=48.1"
36,36,"text='Примечательны люди, которые представляют себя другими, чем я обычно понимаю. У меня есть несколько причин доверия к таким людям. Начало с того, что я могла наблюдать лишь один аспект их характера - лучший, поскольку я был внешним зрителем, вероятно, недостаточно понятным двадцатилетней иностранной женщины; кроме того, я уже отметила значительное изменение у них, когда мы встретились снова в 1911 году. Внешность у них стала более тусклой и потухшей. \n\nВо время десятого года я видела их крайне редко, всего несколько раз. Несмотря на это, они писали мне письма весь зиму. То обстоятельство, что они пишут стихи, им не было сказано. \n\nТеперь я осознаю, что именно моя способность интуитивно понимать мысли людей, проникать в сновидения окружающих и другие малозаметные особенности привлекли их особое внимание, хотя близкие к ним люди давно воспринимают такие способности как обыденное. Они постоянно повторяли фразу: «Мы общаемся». Нередко произносили также слова: «Только вы могли бы осуществить такое». \n\nСкорее всего, мы тогда не были осознаны одним важным фактом: события, происходящие между нами, являлись подготовительным этапом в наших жизненных путях. Его жизнь оказалась весьма короткой, моя же продолжилась намного дольше. Искусство ещё не успело повлиять на наши судьбы, оставляя период свежести и лёгкости до рассвета. Однако будущее, которое неизбежно предшествует своей реальной явью появлением признаков, уже давало о себе знать: оно чувствовалось в тревожащих моментах сна, пугало образом ужасающего Парижа Бодлера, таящегося поблизости. Все высокое в Амедео проявлялось едва заметно среди общего сумрачного фона.\n\nЕго лицо напоминало мне изображение Антиноя, глаза ярко блестели, он выглядел совершенно непохожим на всех остальных. Его голос остался для меня вечно в памяти. Я знала его нищими, оставалось неясным, за что он существует. В качестве художника он не получил даже минимального общественного одобрения.' ratio=46.38"
37,37,"text='Моя душа была потрясена видом города, вдохновив меня написать рассказ о встрече. В то же время появились рассказы «Три сирены» и «В гостях у смерти». Создание прозы казалось мне одновременно тайничким и притягивающим делом. Я всегда хорошо понимала поэзию, но писать прозу я полностью не понимала. Мой первый опыт словесной создательности вызвал восхищение окружающих, хотя сама я этого не доверялась. Я пригласила Зощенко посмотреть работу. Он рекомендовал исключить некоторые части и одобрил остальное. Это вызвало у меня огромное удовлетворение. После ареста сына я уничтожила этот текст вместе с остальными материалами архива. Мои интересы включали художественное переводоведение. В послевоенный период я занималась переводом многих произведений. Продолжаю заниматься этим и теперь. В 1962 году завершилось создание поэмы «Поэма без героя», над которой я работала двадцать два года. Весной прошлого года, незадолго до юбилея Данте, я снова услышала итальянскую речь во время поездки в Рим и на Сицилию. Весной 1965 года я отправилась в Великобританию, родина Шекспира: наблюдала английское небо и берег Атлантики, встречалась с давними знакомыми и делала новых друзей, ещё раз побывала в Париже. Я продолжала создавать стихотворения. С помощью них я ощущала свою причастность ко времени и новым этапам жизни своего народа. Во время работы над стихами я воспринимала ритмы, характерные для выдающихся исторических событий своей родины. Мне повезло жить в такой исторический период и стать свидетелем исключительных событий.' ratio=68.0"
